Latitude,Longitude,CropType,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B10,B11,B12
46.28664825490196,-63.22142594117647,10,"Barley",76,58,64,36,79,196,234,229,236,59,1,121,53
46.286922764705885,-63.22581809803922,35,"Wheat - Spring",81,73,74,83,94,148,174,157,196,55,1,133,73
46.286922764705885,-63.22142594117647,35,"Barley",75,58,60,36,72,178,207,190,235,68,1,118,51
46.28719727450981,-63.226092607843135,23,"Wheat - Spring",79,67,68,63,87,153,177,176,199,59,1,132,73
46.28719727450981,-63.22581809803922,9,"Wheat - Spring",81,63,62,52,85,154,181,186,204,55,1,126,68
46.28747178431373,-63.22581809803922,28,"Wheat - Spring",81,61,64,44,87,185,224,236,236,54,1,135,71
46.3036678627451,-63.21181809803922,17,"Barley",84,72,75,77,111,166,194,193,226,64,1,198,113
46.3036678627451,-63.211543588235294,28,"Barley",84,73,75,76,108,167,196,190,225,64,1,189,107
46.303942372549024,-63.21181809803922,17,"Barley",81,62,64,40,83,209,236,236,238,72,1,147,68
46.303942372549024,-63.211543588235294,28,"Barley",81,62,65,39,81,206,236,235,238,72,1,141,65
46.30504041176471,-63.22170045098039,21,"Soybean",81,59,56,38,69,188,235,188,237,71,1,119,53
46.30504041176471,-63.22142594117647,19,"Soybean",81,57,57,35,76,209,236,235,238,71,1,125,60
46.30531492156863,-63.22170045098039,24,"Soybean",81,59,56,33,74,236,240,238,243,71,1,122,52
46.30531492156863,-63.22142594117647,22,"Soybean",81,59,60,31,75,236,241,242,243,71,1,123,51
46.305863941176476,-63.22499456862745,28,"Soybean",82,57,51,34,60,152,202,167,222,68,1,115,54
46.305863941176476,-63.22472005882353,15,"Soybean",85,54,49,29,73,160,194,185,229,61,1,136,78
46.30613845098039,-63.22499456862745,29,"Soybean",84,72,71,61,97,217,237,236,239,74,1,169,103
46.30613845098039,-63.22472005882353,18,"Soybean",87,94,93,103,105,168,200,198,222,72,1,194,138
46.308060019607844,-63.227190647058826,34,"Timothy",77,59,59,35,74,209,236,235,239,78,1,116,48
46.308060019607844,-63.226916137254904,28,"Timothy",77,59,59,33,73,211,237,237,239,77,1,122,51
46.308334529411766,-63.227190647058826,21,"Timothy",76,57,54,31,67,200,235,235,238,74,1,114,47
46.308334529411766,-63.226916137254904,11,"Timothy",77,57,56,32,70,189,235,236,237,71,1,122,53
46.309981588235296,-63.21730829411765,23,"Corn",87,58,57,37,73,204,236,236,238,75,1,112,48
46.309981588235296,-63.21703378431373,14,"Corn",87,58,57,37,80,199,236,233,238,75,1,122,55
46.31025609803922,-63.21730829411765,29,"Corn",87,55,54,33,81,214,237,236,239,75,1,129,61
46.31025609803922,-63.21703378431373,23,"Corn",87,49,50,26,96,211,236,237,238,75,1,163,88
46.31107962745098,-63.236249470588234,20,"Barley",76,59,52,34,58,161,201,214,224,64,1,111,50
46.31107962745098,-63.23597496078431,22,"Barley",76,55,46,28,53,170,210,189,236,64,1,97,39
46.3113541372549,-63.236249470588234,21,"Barley",76,58,57,36,69,173,213,215,235,64,1,119,52
46.3113541372549,-63.23597496078431,23,"Barley",76,56,50,30,60,182,233,208,237,64,1,112,46
46.311628647058825,-63.2153867254902,29,"Barley",77,61,61,37,75,200,235,237,238,63,1,127,58
46.31190315686275,-63.21566123529412,31,"Barley",84,59,60,33,82,208,236,237,238,69,1,150,68
46.31190315686275,-63.2153867254902,1,"Barley",77,63,64,44,80,194,235,235,237,63,1,142,67
46.31190315686275,-63.215112215686275,30,"Barley",77,58,52,34,63,169,202,200,234,63,1,103,42
46.31217766666667,-63.23844554901961,14,"Barley",79,69,72,78,94,184,213,205,225,68,1,163,104
46.31217766666667,-63.238171039215686,24,"Barley",79,63,61,58,76,166,200,187,229,68,1,137,75
46.31217766666667,-63.2153867254902,32,"Barley",76,60,62,37,81,199,235,235,237,65,1,143,64
46.31245217647059,-63.23844554901961,22,"Barley",79,56,52,31,70,218,238,235,239,68,1,129,55
46.31245217647059,-63.238171039215686,29,"Barley",79,58,60,30,74,229,238,240,241,68,1,133,55
46.31437374509804,-63.25546515686275,26,"Corn",86,75,88,52,116,238,242,243,243,81,1,132,61
46.31437374509804,-63.255190647058825,24,"Corn",85,72,85,55,89,216,236,239,237,80,1,126,61
46.31464825490196,-63.25546515686275,20,"Corn",86,58,57,39,87,218,236,191,238,81,1,122,57
46.31464825490196,-63.255190647058825,17,"Corn",85,65,71,42,106,237,241,239,243,80,1,129,56
46.31547178431373,-63.248327901960785,21,"Soybean",77,58,57,32,70,206,236,237,239,71,1,101,44
46.31574629411765,-63.24860241176471,32,"Soybean",77,58,55,32,63,200,238,239,240,71,1,89,39
46.31574629411765,-63.248327901960785,10,"Soybean",77,57,54,34,68,184,235,235,237,71,1,102,47
46.31574629411765,-63.24805339215686,32,"Soybean",77,60,61,42,79,185,225,231,236,69,1,134,65
46.330569823529416,-63.21373966666667,24,"Soybean",235,235,224,233,236,241,243,241,243,136,2,238,212
46.33084433333334,-63.21401417647059,30,"Soybean",144,199,191,193,222,239,241,240,242,80,1,236,163
46.33084433333334,-63.21373966666667,7,"Soybean",235,235,229,235,237,242,244,243,245,136,2,239,216
46.33084433333334,-63.213465156862746,33,"Soybean",235,239,237,238,240,244,246,246,247,136,2,241,236
46.34978550980392,-63.21977888235294,20,"Barley",189,118,141,188,220,239,242,226,242,96,1,235,206
46.34978550980392,-63.21950437254902,14,"Barley",189,132,128,145,191,237,239,223,240,96,1,216,169
46.350060019607845,-63.21977888235294,30,"Barley",235,204,220,235,228,238,240,241,240,117,2,232,168
46.350060019607845,-63.21950437254902,27,"Barley",235,170,171,186,208,237,239,237,239,117,2,216,155
46.358569823529415,-63.22581809803922,8,"Potato",88,82,86,85,114,230,237,236,239,73,1,206,109
46.358569823529415,-63.2255435882353,24,"Potato",88,72,76,60,112,235,238,237,240,73,1,203,108
46.35884433333334,-63.22581809803922,27,"Potato",95,58,61,36,90,175,208,236,222,67,1,160,98
46.36241296078432,-63.22801417647059,31,"Barley",74,51,39,22,31,67,78,73,82,20,1,27,10
46.36241296078432,-63.227739666666665,23,"Barley",74,52,39,22,29,63,72,70,76,17,1,25,10
46.362687470588234,-63.22801417647059,23,"Barley",73,52,39,22,31,65,75,71,81,17,1,26,11
46.362687470588234,-63.227739666666665,12,"Barley",73,52,39,23,31,63,75,67,75,16,1,26,10
46.36296198039216,-63.22828868627451,29,"Potato",73,52,39,22,30,65,76,69,79,17,1,26,10
46.36323649019608,-63.22856319607843,24,"Potato",73,51,38,21,29,65,77,67,80,17,1,25,9
46.36323649019608,-63.22828868627451,7,"Potato",73,51,38,22,29,66,78,68,80,17,1,25,10
46.363511,-63.22828868627451,33,"Potato",73,51,38,22,29,68,81,76,83,17,1,25,9
46.363511,-63.22828868627451,33,"Potato",104,110,121,162,165,178,191,186,202,52,1,235,231
46.36433452941177,-63.22581809803922,22,"Barley",97,72,73,74,87,140,163,157,181,52,1,166,103
46.36433452941177,-63.2255435882353,25,"Barley",97,64,62,52,81,139,161,168,180,52,1,154,92
46.364609039215686,-63.22581809803922,18,"Barley",83,70,67,65,89,135,154,150,173,45,1,173,114
46.364609039215686,-63.2255435882353,22,"Barley",83,71,67,66,86,138,160,145,177,45,1,161,101
46.36653060784314,-63.22664162745098,11,"Timothy",78,58,50,39,58,100,117,127,133,50,1,134,76
46.36653060784314,-63.22636711764706,22,"Timothy",78,59,52,43,59,98,117,122,135,50,1,136,74
46.36680511764706,-63.22664162745098,27,"Timothy",81,62,51,46,61,95,111,96,130,30,1,124,73
46.36680511764706,-63.22636711764706,33,"Timothy",81,61,52,46,60,100,120,105,137,30,1,122,70
46.373942372549024,-63.23158280392157,31,"Timothy",74,54,37,22,19,18,18,14,14,5,1,4,5
46.373942372549024,-63.231308294117646,29,"Timothy",74,51,36,21,19,17,17,13,14,5,1,5,4
46.37421688235295,-63.23158280392157,18,"Timothy",74,56,41,24,20,19,17,16,15,5,1,5,4
46.37421688235295,-63.231308294117646,14,"Timothy",74,53,39,24,19,18,17,15,14,5,1,5,4
46.383275705882355,-63.23432790196078,30,"Corn",241,240,240,242,243,244,246,243,247,171,2,239,235
46.383275705882355,-63.234053392156866,26,"Corn",241,238,239,240,241,243,245,242,246,171,2,239,235
46.38355021568628,-63.23432790196078,20,"Corn",243,240,240,243,244,246,248,243,249,193,2,241,236
46.38355021568628,-63.234053392156866,14,"Corn",243,241,240,242,243,245,247,243,249,193,2,241,237
46.393707078431376,-63.227190647058826,33,"Soybean",73,49,34,22,22,20,26,17,21,10,1,7,5
46.3939815882353,-63.22746515686275,23,"Soybean",92,52,36,31,34,40,57,19,67,25,1,31,30
46.3939815882353,-63.227190647058826,8,"Soybean",76,50,34,21,22,25,24,20,22,11,1,11,9
46.39425609803922,-63.227190647058826,30,"Soybean",76,51,35,24,24,28,26,19,25,11,1,12,11
46.39425609803922,-63.225269078431374,25,"Timothy",90,68,58,46,58,99,121,109,132,26,1,64,38
46.39425609803922,-63.22499456862745,25,"Timothy",112,67,54,41,55,99,120,104,130,39,1,64,39
46.39453060784314,-63.225269078431374,19,"Timothy",127,79,72,67,84,125,144,123,154,44,1,79,51
46.39453060784314,-63.22499456862745,19,"Timothy",177,82,75,72,94,132,151,123,159,74,1,87,59
46.395354137254905,-63.225269078431374,34,"Soybean",170,178,175,181,206,235,237,220,238,72,1,195,162
46.39562864705883,-63.2255435882353,33,"Soybean",218,194,182,188,208,236,238,235,238,108,2,206,172
46.39562864705883,-63.225269078431374,4,"Soybean",218,235,223,221,235,237,239,239,240,108,2,227,188
46.39562864705883,-63.22499456862745,28,"Soybean",238,236,235,236,238,240,242,240,243,152,2,236,203
46.39590315686275,-63.225269078431374,27,"Soybean",218,235,217,216,235,238,240,239,240,108,2,235,200
46.397001196078435,-63.22115143137255,17,"Timothy",249,253,251,254,255,255,255,255,255,236,3,248,240
46.397001196078435,-63.22087692156863,15,"Timothy",252,252,253,255,255,255,255,255,255,238,3,250,241
46.39727570588236,-63.223622019607845,16,"Soybean",233,237,235,224,235,238,239,241,240,114,1,214,150
46.39727570588236,-63.22334750980392,30,"Soybean",239,241,239,240,241,244,245,245,245,148,2,237,190
46.39727570588236,-63.22115143137255,31,"Timothy",249,253,252,254,255,255,255,255,255,236,3,248,241
46.39727570588236,-63.22087692156863,30,"Timothy",252,255,254,255,255,255,255,255,255,238,3,249,241
46.39755021568628,-63.223622019607845,16,"Soybean",186,237,235,232,236,239,240,241,240,92,1,206,141
46.39755021568628,-63.22334750980392,30,"Soybean",238,240,238,237,237,239,241,244,242,142,2,216,151
46.40139335294118,-63.209896529411765,33,"Soybean",112,135,132,120,147,237,240,240,242,87,1,212,119
46.4016678627451,-63.2153867254902,15,"Barley",235,236,235,236,237,242,244,243,245,135,2,239,235
46.4016678627451,-63.215112215686275,17,"Barley",235,237,236,237,238,242,245,244,246,135,2,239,236
46.4016678627451,-63.209896529411765,7,"Soybean",112,113,111,92,122,236,240,239,242,87,1,192,104
46.4016678627451,-63.20962201960784,24,"Soybean",112,80,87,79,114,236,240,240,242,87,1,190,106
46.40194237254902,-63.2153867254902,29,"Barley",153,235,228,227,236,241,243,244,245,99,1,238,216
46.40194237254902,-63.215112215686275,30,"Barley",153,236,235,236,236,241,243,244,245,99,1,238,213
46.40194237254902,-63.209896529411765,29,"Soybean",103,115,111,94,127,236,240,239,242,79,1,197,111
46.40249139215687,-63.20550437254902,31,"Soybean",77,56,52,28,62,181,229,227,236,62,1,105,40
46.40249139215687,-63.2052298627451,8,"Soybean",78,57,53,29,63,186,234,228,237,60,1,107,42
46.40249139215687,-63.20495535294118,32,"Soybean",78,56,50,27,61,188,235,235,237,60,1,105,41
46.402765901960784,-63.2052298627451,23,"Soybean",78,61,59,33,66,201,236,236,239,60,1,118,48
46.272648254901966,-63.15115143137255,19,"Soybean",237,236,235,236,238,241,242,240,243,145,2,237,218
46.272648254901966,-63.15087692156863,14,"Soybean",237,236,235,237,237,241,242,240,243,145,2,237,215
46.27292276470588,-63.15115143137255,31,"Soybean",237,193,222,236,236,240,241,238,243,145,2,237,216
46.27292276470588,-63.15087692156863,28,"Soybean",237,188,210,235,235,239,241,237,242,145,2,236,212
46.27292276470588,-63.14373966666667,34,"Soybean",85,58,42,28,32,71,85,90,92,24,1,33,16
46.273197274509805,-63.14401417647059,23,"Soybean",87,65,50,36,40,67,76,72,77,26,1,35,20
46.273197274509805,-63.14373966666667,8,"Soybean",87,64,49,36,40,68,80,73,85,26,1,38,24
46.27347178431373,-63.14373966666667,29,"Soybean",87,62,47,33,39,68,81,64,78,26,1,38,22
46.30531492156863,-63.125622019607846,30,"Potato",235,239,239,240,241,245,248,247,249,131,2,243,238
46.30531492156863,-63.12534750980392,12,"Potato",235,237,238,239,239,244,247,247,248,131,2,241,236
46.30558943137255,-63.125622019607846,33,"Potato",226,237,237,238,239,244,247,247,248,121,1,242,237
46.30558943137255,-63.12534750980392,19,"Potato",226,229,235,235,236,242,245,245,247,121,1,240,232
46.30943256862745,-63.12534750980392,21,"Wheat - Winter",87,68,70,40,88,237,241,240,243,83,1,149,62
46.30943256862745,-63.125073,17,"Wheat - Winter",87,67,71,37,88,238,243,243,245,83,1,141,55
46.30970707843137,-63.12534750980392,26,"Wheat - Winter",87,71,74,52,93,236,241,239,243,81,1,161,71
46.30970707843137,-63.125073,23,"Wheat - Winter",87,66,69,34,84,239,244,243,246,81,1,140,54
46.31107962745098,-63.12864162745098,20,"Wheat - Winter",87,66,60,39,69,194,229,213,237,74,1,109,45
46.31107962745098,-63.12836711764706,26,"Wheat - Winter",87,63,55,32,65,219,239,235,241,74,1,126,49
46.3113541372549,-63.12864162745098,17,"Wheat - Winter",88,71,75,45,91,235,239,239,241,78,1,159,67
46.3113541372549,-63.12836711764706,24,"Wheat - Winter",88,71,76,44,90,235,239,239,242,78,1,159,66
46.32096198039216,-63.13166123529412,34,"Potato",88,69,69,47,86,230,238,237,240,70,1,147,67
46.32096198039216,-63.131386725490195,9,"Potato",88,67,68,43,83,235,239,238,241,70,1,142,62
46.32096198039216,-63.13111221568627,30,"Potato",86,67,68,40,83,236,240,239,242,67,1,138,57
46.32123649019608,-63.131386725490195,22,"Potato",85,67,70,40,83,236,241,240,243,78,1,142,57
46.32343256862745,-63.1327592745098,31,"Barley",100,84,80,76,100,157,180,199,211,60,1,158,81
46.323707078431376,-63.1327592745098,10,"Barley",100,78,74,74,91,167,203,189,235,60,1,154,75
46.323707078431376,-63.132484764705886,20,"Barley",88,76,73,72,94,176,216,201,236,58,1,147,73
46.323707078431376,-63.130563196078434,28,"Wheat - Winter",87,73,70,64,94,158,184,197,219,56,1,145,73
46.323707078431376,-63.13028868627451,25,"Wheat - Winter",87,73,70,70,93,145,172,176,203,54,1,150,77
46.3239815882353,-63.1327592745098,33,"Barley",94,83,83,88,103,164,193,198,232,60,1,161,86
46.3239815882353,-63.130563196078434,20,"Wheat - Winter",88,71,68,63,94,150,180,188,212,57,1,153,78
46.3239815882353,-63.13028868627451,16,"Wheat - Winter",88,72,70,69,96,147,171,171,203,52,1,157,80
46.32507962745098,-63.131386725490195,32,"Wheat - Winter",91,76,72,79,97,143,168,162,199,53,1,155,83
46.32507962745098,-63.13111221568627,34,"Wheat - Winter",92,73,70,71,97,158,188,176,214,56,1,147,80
46.325354137254905,-63.131386725490195,13,"Wheat - Winter",91,75,73,70,101,166,199,192,215,53,1,148,83
46.325354137254905,-63.13111221568627,18,"Wheat - Winter",92,87,86,79,106,177,213,189,227,56,1,157,92
46.32562864705883,-63.131386725490195,34,"Wheat - Winter",95,78,79,76,116,206,235,235,238,63,1,194,106
46.32974629411765,-63.1352298627451,26,"Corn",85,67,67,42,71,199,237,238,239,76,1,119,48
46.32974629411765,-63.134955352941176,13,"Corn",85,64,57,34,61,209,236,236,240,78,1,118,47
46.33002080392157,-63.1352298627451,31,"Corn",84,65,58,35,64,193,236,233,239,73,1,122,45
46.33002080392157,-63.134955352941176,21,"Corn",85,62,56,33,62,209,238,237,240,78,1,122,45
46.3393541372549,-63.13934750980392,31,"Barley",82,61,54,33,54,140,179,181,193,51,1,88,37
46.3393541372549,-63.139073,8,"Barley",82,60,52,33,51,125,152,156,180,51,1,83,37
46.3393541372549,-63.13879849019608,32,"Barley",82,64,54,42,56,117,134,127,152,48,1,98,50
46.339628647058824,-63.139073,23,"Barley",80,59,49,29,47,138,167,154,183,53,1,71,28
46.35143256862745,-63.14044554901961,25,"Corn",93,81,88,85,145,235,238,238,242,80,1,200,109
46.35143256862745,-63.14017103921569,25,"Corn",95,85,95,101,160,235,239,239,242,80,1,203,115
46.351707078431374,-63.14044554901961,19,"Corn",91,71,74,60,109,204,235,236,238,75,1,174,90
46.351707078431374,-63.14017103921569,19,"Corn",91,65,61,52,100,199,235,216,237,73,1,161,87
46.3596678627451,-63.14703378431373,27,"Timothy",96,70,71,59,88,201,235,237,237,68,1,148,85
46.35994237254902,-63.14703378431373,7,"Timothy",96,73,67,49,71,172,210,190,233,68,1,121,63
46.35994237254902,-63.146759274509805,25,"Timothy",96,64,59,47,68,172,211,190,235,68,1,113,60
46.363511,-63.16844554901961,28,"Wheat - Winter",84,71,70,66,81,208,237,205,240,87,1,143,68
46.363511,-63.168171039215686,14,"Wheat - Winter",84,62,60,42,71,235,240,235,243,87,1,144,62
46.363511,-63.16844554901961,28,"Wheat - Winter",79,61,48,28,24,22,22,20,19,6,1,10,9
46.363511,-63.168171039215686,14,"Wheat - Winter",79,59,46,27,24,22,22,18,17,7,1,10,8
46.363785509803925,-63.16844554901961,31,"Wheat - Winter",79,61,49,28,24,23,22,20,19,6,1,11,9
46.363785509803925,-63.168171039215686,19,"Wheat - Winter",79,61,48,29,24,22,22,20,18,7,1,11,8
46.36433452941177,-63.175857313725494,27,"Timothy",79,62,52,32,27,25,24,23,21,7,1,13,11
46.36433452941177,-63.17558280392157,27,"Timothy",79,63,51,32,27,25,24,23,22,7,1,13,11
46.364609039215686,-63.175857313725494,17,"Timothy",80,63,52,33,27,25,24,23,21,7,1,13,10
46.364609039215686,-63.17558280392157,17,"Timothy",80,64,52,32,27,24,24,23,22,7,1,14,10
46.36680511764706,-63.15581809803922,32,"Timothy",74,52,39,26,28,63,77,62,79,19,1,24,12
46.367079627450984,-63.156092607843135,28,"Timothy",71,51,48,24,53,170,208,188,217,54,1,66,25
46.367079627450984,-63.15581809803922,3,"Timothy",71,48,39,22,44,134,171,109,187,54,1,66,26
46.367079627450984,-63.1555435882353,33,"Timothy",72,51,44,24,55,147,165,157,179,69,1,82,33
46.36735413725491,-63.17777888235294,18,"Potato",98,78,75,93,118,126,141,109,151,38,1,169,136
46.36735413725491,-63.17750437254902,28,"Potato",101,79,78,98,124,135,146,117,158,38,1,177,140
46.36735413725491,-63.17558280392157,25,"Wheat - Winter",98,84,84,111,119,133,145,129,153,32,1,164,122
46.36735413725491,-63.17530829411765,20,"Wheat - Winter",98,82,83,108,122,132,144,125,144,32,1,168,129
46.36735413725491,-63.15581809803922,30,"Timothy",71,51,50,25,65,200,236,235,238,54,1,108,43
46.36762864705883,-63.17777888235294,16,"Potato",98,107,115,154,156,173,190,179,195,38,1,235,211
46.36762864705883,-63.17750437254902,27,"Potato",101,105,112,153,154,171,184,177,190,38,1,231,206
46.36762864705883,-63.17558280392157,24,"Wheat - Winter",94,110,119,153,141,165,185,168,194,59,1,200,177
46.36762864705883,-63.17530829411765,19,"Wheat - Winter",94,110,118,152,144,158,170,168,183,59,1,209,188
46.36927570588236,-63.17860241176471,7,"Potato",80,65,59,48,74,144,175,170,180,55,1,125,71
46.36927570588236,-63.178327901960785,26,"Potato",79,64,58,47,76,140,165,166,187,59,1,124,69
46.369550215686274,-63.17860241176471,26,"Potato",80,71,68,59,73,167,203,188,229,55,1,120,66
46.369550215686274,-63.1772298627451,34,"Wheat - Winter",78,79,74,71,75,171,207,160,220,61,1,120,67
46.369550215686274,-63.17695535294118,20,"Wheat - Winter",78,80,74,71,77,166,210,157,218,61,1,120,65
46.3698247254902,-63.1772298627451,29,"Wheat - Winter",76,55,52,29,61,194,235,235,237,61,1,102,41
46.3698247254902,-63.17695535294118,11,"Wheat - Winter",76,57,55,33,66,184,233,235,236,61,1,105,43
46.37092276470589,-63.17915143137255,19,"Corn",77,59,59,41,73,168,201,187,222,57,1,99,43
46.37092276470589,-63.17887692156863,23,"Corn",77,61,62,39,71,168,183,200,209,57,1,93,44
46.371197274509804,-63.17915143137255,21,"Corn",77,57,56,35,71,187,210,200,221,57,1,93,40
46.371197274509804,-63.17887692156863,24,"Corn",77,59,59,34,63,146,195,187,217,57,1,84,38
46.372295313725495,-63.179974960784314,28,"Corn",74,55,46,34,39,33,42,36,28,7,1,9,5
46.37256982352942,-63.18024947058824,23,"Corn",74,53,43,32,36,26,26,24,18,8,1,6,3
46.37256982352942,-63.179974960784314,9,"Corn",74,53,44,34,37,25,23,18,17,8,1,6,3
46.37284433333333,-63.179974960784314,35,"Corn",74,54,44,33,39,29,32,25,25,8,1,7,4
46.37668747058824,-63.18052398039216,12,"Timothy",75,55,41,24,21,19,18,16,15,5,1,6,4
46.37668747058824,-63.18024947058824,20,"Timothy",75,55,41,25,21,19,18,16,15,5,1,6,4
46.37696198039216,-63.18052398039216,28,"Timothy",76,54,40,23,20,18,18,15,15,5,1,5,3
46.37696198039216,-63.18024947058824,32,"Timothy",76,55,41,24,20,19,18,15,14,5,1,5,4
46.37970707843137,-63.18381809803922,32,"Barley",77,57,43,27,23,21,21,18,18,5,1,8,6
46.379981588235296,-63.18409260784314,29,"Barley",79,58,44,27,24,22,20,19,18,6,1,8,6
46.379981588235296,-63.18381809803922,2,"Barley",77,58,45,27,24,22,21,18,18,5,1,8,6
46.379981588235296,-63.183543588235295,32,"Barley",77,59,44,27,24,22,21,19,18,5,1,8,6
