Latitude,Longitude,CropType,B02,B08,B11
42.86906984313726,-81.45435815686277,3,"Soybean",29,53,60
42.86906984313726,-81.45408364705884,31,"Soybean",32,52,60
42.86934435294118,-81.45435815686277,27,"Soybean",30,53,61
42.870167882352945,-81.50020129411766,33,"Soybean",29,51,60
42.870167882352945,-81.47878952941178,24,"Soybean",47,81,72
42.870167882352945,-81.47851501960785,27,"Soybean",32,57,61
42.87044239215687,-81.50020129411766,5,"Soybean",28,49,59
42.87044239215687,-81.49992678431374,26,"Soybean",28,51,59
42.87044239215687,-81.49718168627452,31,"Wheat - Winter",48,67,69
42.87044239215687,-81.47878952941178,16,"Soybean",33,58,62
42.87044239215687,-81.47851501960785,20,"Soybean",34,59,62
42.87044239215687,-81.45600521568629,16,"Corn",30,55,60
42.87044239215687,-81.45573070588237,28,"Corn",31,55,61
42.87071690196079,-81.50020129411766,29,"Soybean",30,50,60
42.87071690196079,-81.49718168627452,6,"Wheat - Winter",35,61,62
42.87071690196079,-81.4969071764706,24,"Wheat - Winter",52,70,70
42.87071690196079,-81.48098560784315,23,"Corn",35,57,62
42.87071690196079,-81.48071109803924,34,"Corn",35,55,62
42.87071690196079,-81.45600521568629,17,"Corn",35,59,61
42.87071690196079,-81.45573070588237,29,"Corn",31,55,60
42.870991411764706,-81.49718168627452,31,"Wheat - Winter",34,60,62
42.870991411764706,-81.48098560784315,9,"Corn",33,60,62
42.870991411764706,-81.48071109803924,27,"Corn",33,61,62
42.87126592156863,-81.4776914901961,27,"Corn",36,60,63
42.87126592156863,-81.47741698039218,22,"Corn",37,58,63
42.87154043137255,-81.49910325490197,24,"Soybean",31,56,59
42.87154043137255,-81.49882874509805,33,"Soybean",34,60,62
42.87154043137255,-81.4776914901961,23,"Corn",36,61,64
42.87154043137255,-81.47741698039218,16,"Corn",46,64,67
42.871814941176474,-81.49910325490197,10,"Soybean",33,58,61
42.871814941176474,-81.49882874509805,25,"Soybean",35,57,62
42.87401101960785,-81.46396600000001,33,"Soybean",32,55,61
42.87428552941177,-81.46396600000001,6,"Soybean",36,59,63
42.87428552941177,-81.4636914901961,25,"Soybean",33,55,63
42.87456003921569,-81.46396600000001,29,"Soybean",35,57,62
42.87483454901961,-81.46588756862747,20,"Corn",29,49,59
42.87483454901961,-81.46561305882355,18,"Corn",29,48,59
42.87510905882353,-81.47275031372551,32,"Corn",71,78,80
42.87510905882353,-81.46588756862747,25,"Corn",29,49,59
42.87510905882353,-81.46561305882355,24,"Corn",31,53,61
42.875383568627456,-81.47275031372551,6,"Corn",31,56,61
42.875383568627456,-81.47247580392158,25,"Corn",36,61,63
42.875383568627456,-81.46478952941177,28,"Soybean",30,50,59
42.875383568627456,-81.46451501960786,26,"Soybean",30,52,60
42.87565807843138,-81.47275031372551,31,"Corn",30,55,61
42.87565807843138,-81.46478952941177,19,"Soybean",29,47,59
42.87565807843138,-81.46451501960786,16,"Soybean",29,48,59
42.87648160784314,-81.46726011764707,28,"Corn",52,66,70
42.87648160784314,-81.46698560784316,28,"Corn",70,78,83
42.87648160784314,-81.46424050980394,27,"Corn",33,60,62
42.87675611764706,-81.50871109803923,23,"Corn",32,53,62
42.87675611764706,-81.50843658823531,9,"Corn",33,54,62
42.87675611764706,-81.47384835294119,25,"Soybean",30,53,61
42.87675611764706,-81.46726011764707,17,"Corn",48,65,67
42.87675611764706,-81.46698560784316,17,"Corn",44,62,67
42.87675611764706,-81.46451501960786,28,"Corn",31,51,60
42.87675611764706,-81.46424050980394,5,"Corn",29,49,59
42.87675611764706,-81.46396600000001,33,"Corn",30,50,60
42.877030627450985,-81.50871109803923,34,"Corn",35,62,65
42.877030627450985,-81.50843658823531,26,"Corn",32,54,61
42.877030627450985,-81.47412286274512,26,"Soybean",31,55,61
42.877030627450985,-81.47384835294119,8,"Soybean",32,54,62
42.877030627450985,-81.46424050980394,35,"Corn",31,52,60
42.87840317647059,-81.50843658823531,29,"Corn",42,67,67
42.87840317647059,-81.46890717647061,15,"Soybean",32,53,61
42.87840317647059,-81.46863266666668,29,"Soybean",32,56,60
42.878677686274514,-81.50843658823531,7,"Corn",47,67,67
42.878677686274514,-81.50816207843138,24,"Corn",41,65,66
42.878677686274514,-81.46890717647061,17,"Soybean",31,50,61
42.878677686274514,-81.46863266666668,30,"Soybean",31,52,60
42.87895219607844,-81.50843658823531,33,"Corn",61,69,73
42.87922670588236,-81.5122797254902,24,"Corn",45,69,68
42.87922670588236,-81.467534627451,11,"Corn",31,51,60
42.87922670588236,-81.46726011764707,21,"Corn",29,51,59
42.879501215686275,-81.51255423529413,30,"Corn",45,67,69
42.879501215686275,-81.5122797254902,7,"Corn",36,65,65
42.879501215686275,-81.51200521568629,32,"Corn",34,66,65
42.879501215686275,-81.467534627451,27,"Corn",28,48,59
42.879501215686275,-81.46726011764707,33,"Corn",29,49,59
42.88005023529412,-81.50926011764707,21,"Corn",39,66,66
42.880324745098044,-81.51365227450981,21,"Corn",45,69,68
42.880324745098044,-81.5133777647059,19,"Corn",38,66,67
42.880324745098044,-81.50953462745099,30,"Corn",42,67,67
42.880324745098044,-81.50926011764707,10,"Corn",37,66,65
42.880324745098044,-81.50898560784314,34,"Corn",38,66,65
42.880599254901966,-81.51365227450981,24,"Corn",33,65,65
42.880599254901966,-81.5133777647059,22,"Corn",38,60,60
42.882246313725496,-81.50651501960786,33,"Corn",33,57,62
42.882246313725496,-81.50624050980393,17,"Corn",31,57,62
42.88252082352942,-81.51063266666668,30,"Corn",36,65,65
42.88252082352942,-81.51035815686275,5,"Corn",43,67,68
42.88252082352942,-81.51008364705883,32,"Corn",43,66,67
42.88252082352942,-81.50651501960786,31,"Corn",32,56,62
42.88252082352942,-81.50624050980393,14,"Corn",31,57,62
42.882795333333334,-81.51035815686275,25,"Corn",32,65,63
42.88416788235295,-81.50459345098041,34,"Corn",34,60,62
42.88444239215686,-81.50459345098041,10,"Corn",31,52,61
42.88444239215686,-81.50431894117648,21,"Corn",31,53,62
42.884716901960786,-81.50459345098041,30,"Corn",31,53,61
42.88526592156863,-81.50761305882354,34,"Corn",31,52,61
42.885540431372554,-81.50761305882354,6,"Corn",30,51,61
42.885540431372554,-81.50733854901962,26,"Corn",32,56,61
42.88581494117648,-81.50761305882354,28,"Corn",29,51,59
42.886363960784315,-81.50541698039217,31,"Corn",37,64,64
42.886363960784315,-81.5018483529412,22,"Corn",30,51,61
42.88663847058824,-81.50569149019609,26,"Corn",36,62,63
42.88663847058824,-81.50541698039217,5,"Corn",36,61,63
42.88663847058824,-81.50212286274511,30,"Corn",30,51,60
42.88663847058824,-81.5018483529412,9,"Corn",31,53,62
42.88663847058824,-81.50157384313727,33,"Corn",34,56,62
42.88691298039216,-81.50541698039217,31,"Corn",34,59,62
42.88883454901961,-81.50157384313727,33,"Corn",34,54,62
42.889109058823536,-81.50157384313727,5,"Corn",34,54,62
42.889109058823536,-81.50129933333335,26,"Corn",31,54,61
42.88938356862745,-81.50157384313727,29,"Corn",46,63,67
42.8899325882353,-81.50047580392157,27,"Corn",111,92,89
42.89020709803922,-81.50047580392157,7,"Corn",114,94,91
42.89020709803922,-81.50020129411766,25,"Corn",112,93,90
42.89048160784314,-81.50047580392157,35,"Corn",113,92,91
42.89048160784314,-81.49663266666668,22,"Soybean",58,75,72
42.89048160784314,-81.49635815686275,30,"Soybean",42,55,64
42.890756117647065,-81.49663266666668,13,"Soybean",39,52,62
42.890756117647065,-81.49635815686275,24,"Soybean",35,54,61
42.892403176470594,-81.4944365882353,26,"Corn",64,79,76
42.892403176470594,-81.49416207843139,22,"Corn",53,81,72
42.89267768627451,-81.49635815686275,35,"Corn",65,90,77
42.89267768627451,-81.49608364705884,10,"Corn",63,89,75
42.89267768627451,-81.49580913725491,30,"Corn",60,84,74
42.89267768627451,-81.4944365882353,22,"Corn",69,89,78
42.89267768627451,-81.49416207843139,17,"Corn",63,86,76
42.89295219607843,-81.49608364705884,21,"Corn",68,94,77
42.89295219607843,-81.49580913725491,35,"Corn",59,90,75
42.89350121568628,-81.49278952941178,29,"Corn",59,83,74
42.89350121568628,-81.49251501960785,12,"Corn",66,85,75
42.8937757254902,-81.49278952941178,33,"Corn",69,90,77
42.8937757254902,-81.49251501960785,20,"Corn",65,86,75
42.89432474509804,-81.49059345098041,31,"Corn",29,49,59
42.89459925490196,-81.49086796078433,22,"Corn",30,50,60
42.89459925490196,-81.49059345098041,8,"Corn",30,51,60
42.894873764705885,-81.49059345098041,32,"Corn",32,54,61
42.89542278431373,-81.48976992156864,31,"Corn",31,54,61
42.89569729411765,-81.48976992156864,5,"Corn",32,55,62
42.89569729411765,-81.48949541176472,25,"Corn",32,54,62
42.89597180392157,-81.48976992156864,31,"Corn",31,54,61
42.89871690196079,-81.49635815686275,24,"Corn",31,53,61
42.89899141176471,-81.49663266666668,31,"Corn",29,49,59
42.89899141176471,-81.49635815686275,7,"Corn",28,46,57
42.89899141176471,-81.49608364705884,31,"Corn",32,55,61
42.89954043137255,-81.49882874509805,19,"Corn",30,52,60
42.89954043137255,-81.49855423529414,23,"Corn",30,51,60
42.89981494117647,-81.49882874509805,21,"Corn",29,49,59
42.89981494117647,-81.49855423529414,24,"Corn",30,52,60
42.900089450980396,-81.49800521568629,34,"Corn",30,52,60
42.90036396078432,-81.4982797254902,24,"Corn",30,51,60
42.90036396078432,-81.49800521568629,7,"Corn",29,48,58
42.90063847058824,-81.49800521568629,29,"Corn",31,52,60
42.90365807843138,-81.5032209019608,20,"Corn",85,88,93
42.90365807843138,-81.50294639215687,18,"Corn",51,65,70
42.9039325882353,-81.5032209019608,25,"Corn",51,64,74
42.9039325882353,-81.50294639215687,24,"Corn",44,60,67
42.91079533333334,-81.51502482352943,15,"Soybean",33,61,63
42.91079533333334,-81.5147503137255,26,"Soybean",33,62,64
42.911069843137255,-81.51584835294119,27,"Soybean",29,49,59
42.911069843137255,-81.51557384313726,30,"Soybean",45,59,65
42.911069843137255,-81.51502482352943,20,"Soybean",27,47,59
42.911069843137255,-81.5147503137255,29,"Soybean",28,47,58
42.91134435294118,-81.51584835294119,14,"Soybean",30,51,60
42.91134435294118,-81.51557384313726,20,"Soybean",30,51,59
42.912716901960785,-81.51282874509805,11,"Corn",34,58,62
42.912716901960785,-81.51255423529413,21,"Corn",38,66,66
42.91299141176471,-81.51282874509805,28,"Corn",33,56,61
42.91299141176471,-81.51255423529413,34,"Corn",38,59,64
42.913814941176476,-81.50980913725492,29,"Corn",36,48,64
42.913814941176476,-81.50953462745099,28,"Corn",38,50,65
42.9140894509804,-81.50980913725492,17,"Corn",35,47,63
42.9140894509804,-81.50953462745099,16,"Corn",53,59,71
42.915462000000005,-81.50624050980393,33,"Soybean",33,56,62
42.91573650980393,-81.50651501960786,23,"Soybean",32,56,62
42.91573650980393,-81.50624050980393,7,"Soybean",36,58,63
42.91601101960784,-81.50624050980393,30,"Soybean",33,56,62
42.92589337254903,-81.45518168627453,34,"Corn",32,52,62
42.92589337254903,-81.4549071764706,29,"Corn",33,54,62
42.92616788235294,-81.45518168627453,20,"Corn",32,54,62
42.92616788235294,-81.4549071764706,11,"Corn",37,58,63
42.93385415686275,-81.45078952941178,16,"Corn",84,80,82
42.93385415686275,-81.45051501960786,30,"Corn",99,84,84
42.93412866666667,-81.45078952941178,16,"Corn",94,85,86
42.93412866666667,-81.45051501960786,30,"Corn",117,95,92
42.9459325882353,-81.50624050980393,34,"Corn",31,56,60
42.94620709803922,-81.50651501960786,32,"Corn",32,56,62
42.94620709803922,-81.50624050980393,4,"Corn",30,56,60
42.94620709803922,-81.50596600000002,29,"Corn",30,55,61
42.94648160784314,-81.50624050980393,27,"Corn",30,55,61
42.959658078431374,-81.45518168627453,24,"Soybean",36,57,63
42.959658078431374,-81.4549071764706,34,"Soybean",63,72,77
42.9599325882353,-81.45518168627453,9,"Soybean",74,81,83
42.9599325882353,-81.4549071764706,26,"Soybean",31,54,60
42.964050235294124,-81.4612209019608,24,"Soybean",83,74,79
42.964050235294124,-81.46094639215688,16,"Soybean",79,71,77
42.96432474509804,-81.4612209019608,28,"Soybean",68,75,77
42.96432474509804,-81.46094639215688,21,"Soybean",81,86,88
42.96514827450981,-81.49498560784315,28,"Soybean",82,85,91
42.96542278431373,-81.49526011764708,34,"Soybean",97,96,99
42.96542278431373,-81.49498560784315,4,"Soybean",94,89,89
42.96542278431373,-81.49471109803923,27,"Soybean",91,89,91
42.96569729411765,-81.49498560784315,33,"Soybean",97,95,102
42.96624631372549,-81.45792678431374,32,"Corn",77,72,78
42.966520823529414,-81.49992678431374,29,"Soybean",56,64,70
42.966520823529414,-81.49965227450981,11,"Soybean",78,76,80
42.966520823529414,-81.45792678431374,8,"Corn",75,71,77
42.966520823529414,-81.45765227450983,23,"Corn",77,70,78
42.96679533333334,-81.49992678431374,34,"Soybean",102,104,107
42.96679533333334,-81.49965227450981,20,"Soybean",95,93,94
42.96679533333334,-81.45792678431374,31,"Corn",77,71,78
42.968167882352944,-81.46094639215688,32,"Soybean",32,53,61
42.968167882352944,-81.46067188235295,26,"Soybean",35,55,64
42.96844239215687,-81.46094639215688,21,"Soybean",30,50,61
42.96844239215687,-81.46067188235295,12,"Soybean",39,57,65
42.96981494117647,-81.48949541176472,31,"Soybean",80,75,79
42.970089450980396,-81.48976992156864,20,"Soybean",75,71,77
42.970089450980396,-81.48949541176472,11,"Soybean",78,73,77
42.97036396078432,-81.51173070588237,25,"Soybean",44,62,66
42.97036396078432,-81.48949541176472,34,"Soybean",76,73,78
42.97063847058824,-81.51200521568629,33,"Soybean",80,91,88
42.97063847058824,-81.51173070588237,6,"Soybean",152,156,161
42.97063847058824,-81.51145619607844,29,"Soybean",44,60,62
42.97118749019608,-81.46533854901962,15,"Soybean",32,53,61
42.97118749019608,-81.4650640392157,19,"Soybean",32,53,62
42.971462,-81.48757384313727,24,"Wheat - Winter",34,58,64
42.971462,-81.47082874509806,31,"Corn",77,82,86
42.971462,-81.46533854901962,27,"Soybean",35,55,61
42.971462,-81.4650640392157,29,"Soybean",35,56,64
42.971736509803925,-81.48784835294119,31,"Wheat - Winter",72,74,78
42.971736509803925,-81.48757384313727,6,"Wheat - Winter",52,71,76
42.971736509803925,-81.48729933333335,31,"Wheat - Winter",83,91,91
42.971736509803925,-81.47082874509806,10,"Corn",28,50,60
42.971736509803925,-81.47055423529413,20,"Corn",32,53,62
42.97201101960785,-81.50843658823531,26,"Corn",32,54,62
42.97201101960785,-81.50816207843138,21,"Corn",32,53,62
42.97201101960785,-81.47082874509806,34,"Corn",31,52,61
42.97228552941177,-81.50843658823531,23,"Corn",32,53,62
42.97228552941177,-81.50816207843138,17,"Corn",32,53,62
42.97365807843138,-81.49004443137257,34,"Soybean",80,74,79
42.97365807843138,-81.48976992156864,12,"Soybean",78,73,78
42.97365807843138,-81.48949541176472,31,"Soybean",75,69,76
42.9739325882353,-81.48976992156864,19,"Soybean",73,69,75
42.9739325882353,-81.48949541176472,34,"Soybean",73,70,76
42.97448160784314,-81.4840052156863,32,"Wheat - Winter",72,73,77
42.97448160784314,-81.48373070588237,11,"Wheat - Winter",74,72,77
42.97448160784314,-81.48345619607845,33,"Wheat - Winter",72,71,75
42.97448160784314,-81.46918168627452,27,"Soybean",31,54,60
42.97475611764706,-81.48373070588237,20,"Wheat - Winter",65,71,74
42.97475611764706,-81.46918168627452,8,"Soybean",32,54,61
42.97475611764706,-81.46890717647061,24,"Soybean",30,53,61
42.975030627450984,-81.51749541176471,16,"Soybean",33,54,62
42.975030627450984,-81.5172209019608,16,"Soybean",33,53,62
42.975030627450984,-81.51282874509805,25,"Corn",31,55,61
42.975030627450984,-81.51255423529413,27,"Corn",31,55,62
42.97530513725491,-81.51749541176471,30,"Soybean",33,53,61
42.97530513725491,-81.5172209019608,30,"Soybean",32,54,62
42.97530513725491,-81.51282874509805,17,"Corn",31,55,62
42.97530513725491,-81.51255423529413,20,"Corn",31,55,62
42.97557964705883,-81.48620129411766,35,"Soybean",79,74,78
42.97557964705883,-81.48592678431373,33,"Soybean",84,77,82
42.97557964705883,-81.47631894117649,24,"Corn",61,72,78
42.97557964705883,-81.47604443137256,34,"Corn",29,52,61
42.97585415686275,-81.48620129411766,17,"Soybean",87,77,81
42.97585415686275,-81.48592678431373,13,"Soybean",85,77,82
42.97585415686275,-81.47631894117649,9,"Corn",28,51,60
42.97585415686275,-81.47604443137256,26,"Corn",33,52,62
42.97612866666667,-81.48592678431373,34,"Soybean",76,73,78
42.97612866666667,-81.48126011764707,27,"Wheat - Winter",82,76,80
42.97640317647059,-81.481534627451,30,"Wheat - Winter",72,73,76
42.97640317647059,-81.48126011764707,3,"Wheat - Winter",80,74,79
42.97640317647059,-81.48098560784315,32,"Wheat - Winter",83,75,79
42.97667768627451,-81.48126011764707,34,"Wheat - Winter",83,75,80
42.9777757254902,-81.51365227450981,27,"Corn",45,61,67
42.9777757254902,-81.5133777647059,29,"Corn",30,52,61
42.97805023529412,-81.51365227450981,15,"Corn",32,54,62
42.97805023529412,-81.5133777647059,18,"Corn",32,54,61
42.978599254901965,-81.48318168627452,26,"Wheat - Winter",88,77,82
42.978599254901965,-81.4829071764706,22,"Wheat - Winter",81,75,79
42.97887376470589,-81.51804443137256,32,"Soybean",41,57,65
42.97887376470589,-81.48318168627452,23,"Wheat - Winter",89,79,82
42.97887376470589,-81.4829071764706,17,"Wheat - Winter",92,81,85
42.97914827450981,-81.51804443137256,5,"Soybean",56,69,74
42.97914827450981,-81.51776992156864,26,"Soybean",33,55,62
42.979422784313726,-81.51804443137256,29,"Soybean",63,76,78
42.979422784313726,-81.47576992156864,27,"Soybean",86,88,89
42.979422784313726,-81.47549541176473,6,"Soybean",73,77,83
42.979422784313726,-81.4752209019608,35,"Soybean",29,50,59
42.97969729411765,-81.51941698039217,33,"Corn",36,56,63
42.97969729411765,-81.47549541176473,26,"Soybean",43,65,65
42.97997180392157,-81.5196914901961,20,"Corn",37,58,64
42.97997180392157,-81.51941698039217,10,"Corn",33,56,62
42.980246313725495,-81.51941698039217,31,"Corn",33,57,63
42.98134435294118,-81.47961305882355,31,"Corn",37,55,63
42.98134435294118,-81.47933854901962,22,"Corn",36,55,64
42.9816188627451,-81.47961305882355,25,"Corn",64,70,74
42.9816188627451,-81.47933854901962,12,"Corn",35,54,63
43.13534435294118,-81.46314247058825,18,"Corn",35,51,63
43.13534435294118,-81.46286796078434,28,"Corn",41,54,67
43.135618862745105,-81.46314247058825,16,"Corn",39,60,68
43.135618862745105,-81.46286796078434,27,"Corn",41,62,67
43.13781494117647,-81.46341698039217,33,"Corn",90,82,84
43.138089450980395,-81.4636914901961,25,"Corn",100,85,88
43.138089450980395,-81.46341698039217,6,"Corn",97,85,86
43.13836396078432,-81.46341698039217,29,"Corn",94,80,85
43.13863847058824,-81.45298560784316,25,"Wheat - Winter",95,106,108
43.13863847058824,-81.45271109803923,11,"Wheat - Winter",63,68,67
43.13891298039216,-81.45298560784316,33,"Wheat - Winter",55,92,111
43.13891298039216,-81.45271109803923,24,"Wheat - Winter",58,76,72
43.14110905882353,-81.48675031372551,22,"Wheat - Winter",61,74,77
43.14110905882353,-81.48647580392158,28,"Wheat - Winter",77,80,83
43.141383568627454,-81.48675031372551,15,"Wheat - Winter",85,79,82
43.141383568627454,-81.48647580392158,23,"Wheat - Winter",95,83,87
43.18722670588236,-81.45051501960786,22,"Corn",35,62,65
43.18750121568628,-81.45078952941178,33,"Corn",33,57,64
43.18750121568628,-81.45051501960786,9,"Corn",35,61,67
43.18750121568628,-81.45024050980393,31,"Corn",36,63,66
43.19106984313726,-81.45133854901962,24,"Corn",38,68,68
43.19106984313726,-81.45106403921571,29,"Corn",38,67,68
